#,Name,Degrees,Specialty,Branch,Visiting Days,Visiting Time,On Leave,Doctor ID,Image URL,Profile URL,Source,Scraped At
962,"Dr. Sheikh Md. Rezwan (Evening)","MBBS, FCGP, MSC (Gastroenterology) Consultant Specialist in Medicine , Liver Pancreas & Gastroenterology","Gastroenterology","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250605182615-2069344357-1560356946.png","https://www.populardiagnostic.com/doctordetail/5552","dom","2026-04-04T15:17:41.291Z"
963,"Prof. Dr. A.K. Basak","Professor, MBBS,BCS (Health) DCH,FCPS (Paediatric) MD ( New Born Medicine) Ex-Professor Rangpur Medical College, Rangpur","Child/Paediatrics","Bogura","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5553","dom","2026-04-04T15:17:41.291Z"
964,"Prof. Dr.Meherunnesa","MBBS,FCPS (Medicine), MACP (USA), Prof. Medicine Department, Fever, Diabetes, Hypertension, Azma, Alergi, Thyroid, Ad-din Medical College & Hospital, BMDC-A 38803.","Medicine","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614184425-2087460645-1993932659.png","https://www.populardiagnostic.com/doctordetail/5556","dom","2026-04-04T15:17:41.291Z"
965,"Dr. M.A.B Siddique Majumdar Zaber","MBBS, BCS (Health). MD (Cardiology ) FCPS, MCPS (Medicine) Member, ACP (USA), Consultant. National Cardiology institute & HospitalMD (Cardiology ) FCPS, MCPS (Medicine) Member, ACP ( USA), MBBS, BCS ( Health) Consultant. National Cardiology institute & Hospital.","Cardiology","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614125917-1223241264-1742647051.png","https://www.populardiagnostic.com/doctordetail/5562","dom","2026-04-04T15:17:41.291Z"
966,"Prof. Dr. Mostafa Alim","MBBS, BCS (Health), MD (Psychiatry), Professor & Head Of Department Psychiatry, Rajshahi Medical College & Hospital, Rajshahi.","Psychiatry","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250824214555-1579443242-267429731.jpg","https://www.populardiagnostic.com/doctordetail/5565","dom","2026-04-04T15:17:41.291Z"
967,"Prof. Dr. M M Zaman ( New Patient )","MBBS, FCPS, FIAS, MACR, MAAPMR, MAARM (USA). Professor and Head of Department Dhaka Medical College & Hospital, Dhaka.","Physical Medicine & Rehabilitation","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250902183033-1257734720-798549410.jpg","https://www.populardiagnostic.com/doctordetail/5566","dom","2026-04-04T15:17:41.292Z"
968,"Dr. Md Shahed Iqbal Hasan","","Medicine","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250817173522-1307814418-399115407.png","https://www.populardiagnostic.com/doctordetail/5572","dom","2026-04-04T15:17:41.292Z"
969,"Dr. Asaduzzaman","","Gyane Oncology","Badda","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5574","dom","2026-04-04T15:17:41.292Z"
970,"Prof. Dr. Ahamed Minhaz Sumon","","ENT, Head & Neck Surgery","Uttara Garib E Newaz (Sector-13)","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240510115604-702642550-1030623310.PNG","https://www.populardiagnostic.com/doctordetail/5578","dom","2026-04-04T15:17:41.292Z"
971,"Prof. Dr. Fahima Afroze","","Gynaecology","Uttara Garib E Newaz (Sector-13)","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250129095611-826552160-563886223.png","https://www.populardiagnostic.com/doctordetail/5585","dom","2026-04-04T15:17:41.292Z"
972,"Dr. Abu Raihan Al-Beruni","MBBS, (Dhaka Medical College), BCS (Health), MCPS (ENT & Head-Neck Surgery), FCPS (ENT & Head-Neck Surgery), MRCS (London), FICS (USA), ENT Specialist & Head Neck Surgeon, Consultant, Department Of ENT & Head-Neck Surgery, Rajshahi Medical College & Hospital, Rajshahi.","ENT, Head & Neck Surgery","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250824214610-356485810-1814247602.jpg","https://www.populardiagnostic.com/doctordetail/5589","dom","2026-04-04T15:17:41.292Z"
973,"Dr. Fayem Chowdhury (Sony) (Friday)","MBBS. BCS (Health), FCPS (Surgery), MS (Colorectal Surgery), Advanced Colorectal Trining (Singapur), Fellow Laparoscopy Hernia (India), Assistant Professor (Colorectal Surgery), Shaheed Suhrawardy Medical College & Hospital, Dhaka.","Colorectal Surgery","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/5598-237137937.jpg","https://www.populardiagnostic.com/doctordetail/5598","dom","2026-04-04T15:17:41.293Z"
974,"Prof. Dr. A H M Rowshon (Thursday)","MBBS, FCPS (Medicine), MD (Gastro), Commonwealth Fellow-gastro (UK). BIRDEM General Hospital, Shahabag, Dhaka.","Gastroenterology","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614105324-1223403523-1539877847.png","https://www.populardiagnostic.com/doctordetail/5600","dom","2026-04-04T15:17:41.293Z"
975,"Dr.GM Tayeb Ali","","Neonatal","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5607","dom","2026-04-04T15:17:41.294Z"
976,"Dr. Manowara Sultana Rosy","","Gynaecology","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5609","dom","2026-04-04T15:17:41.294Z"
977,"Prof. Dr. Mohammad Younus","","Medicine","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5614","dom","2026-04-04T15:17:41.294Z"
978,"Dr. Monzur A Khoda","MBBS (RU) MRCP (London,Uk) EULAR ECRD In Rheumatology (Switzerland) Interventional Rheumatologist Ex.Specialist.United Hospital Gulshan,Dhaka.","Rheumatology Medicine","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619155544-1053255832-1511619764.png","https://www.populardiagnostic.com/doctordetail/5618","dom","2026-04-04T15:17:41.294Z"
979,"Dr. Md. Kamal Uddin Mazumder","","Urology Surgery","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250712171958-1720712060-77651022.png","https://www.populardiagnostic.com/doctordetail/5619","dom","2026-04-04T15:17:41.295Z"
980,"Dr. Mohammed Waliur Rahman","","Medicine","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5620","dom","2026-04-04T15:17:41.295Z"
981,"Dr. Razib Kumar Saha","","Medicine","Kushtia","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250609102252-782845399-242632397.png","https://www.populardiagnostic.com/doctordetail/5627","dom","2026-04-04T15:17:41.295Z"
982,"Dr. Mukul Chandra Nath","","Child Neurology","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5630","dom","2026-04-04T15:17:41.295Z"
983,"Prof. Dr. Shahidul Islam Khandaker","MBBS (Dhaka), MPH (Community Medicine) M Phil (Psychiatry) Ex, Bangabandhu Sheikh Mujib Medical University (pg Hospital), Dhaka FCPS (Psychiatry) Fellow of WHO (Thailand) Professor & Head Psychiatry, Headache, Sex Problem Addictive Disorder & Medicine Specialist.","Psychiatry","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5636","dom","2026-04-04T15:17:41.296Z"
984,"Dr. Monzur A - Khoda","MBBS, (RU), MRCP (London, (Uk) EULAR ECRD IN Rheumatology (Switzerland) Interventional Rheumatologist (Rheumatologist & Pain Specialist) & Medicine Specialist (Head, Department Of Rheumatology, Betterlife Hospital, Rampura, Dhaka. (Ex), United Hospital, Gulshan, Dhaka .","Rheumatology Medicine","Rajshahi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250824215419-1187807048-1892211568.jpg","https://www.populardiagnostic.com/doctordetail/5644","dom","2026-04-04T15:17:41.296Z"
985,"Dr.A S M Shahoriar","","Child/Paediatrics","Uttara Garib E Newaz (Sector-13)","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240512133731-1858178281-1964046925.PNG","https://www.populardiagnostic.com/doctordetail/5646","dom","2026-04-04T15:17:41.296Z"
986,"Dr. Shafayat Muhammed (Shantonu)","","General Surgery","Kushtia","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250609102257-1643557192-1115710056.png","https://www.populardiagnostic.com/doctordetail/5647","dom","2026-04-04T15:17:41.296Z"
987,"Prof. Dr. Bashir Ahmed","","Chest Medicine","Uttara Garib E Newaz (Sector-13)","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20240510115738-1188431261-1010408647.PNG","https://www.populardiagnostic.com/doctordetail/5649","dom","2026-04-04T15:17:41.296Z"
988,"Dr. Rajib Kumar Paul (Evening)","MBBS (RMC), BCS (Health), D-Ortho (BSMMU)- PG Hospital. Advance Training( Velor, India) Palliative Care & Pain Management. Khulna Medical College Hospital, Khulna.","Orthopaedic Surgery","Khulna","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250605182847-365037487-723143081.png","https://www.populardiagnostic.com/doctordetail/5652","dom","2026-04-04T15:17:41.296Z"
989,"Dr. Md. Kamrul Ahsan (Samin)","MBBS ( Dhaka) BCS ( Health) FCPS(Surgery) consultant Of surgery Department at Sir Salimullha Medical Mitford Hospital,Dhaka","Colorectal Surgery, Breast, Colorectal & Laparoscopy Surgery, General Surgery","Jatrabari","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5655","dom","2026-04-04T15:17:41.297Z"
990,"Dr. Md Shah Kamal Uddin","","Orthopaedic Surgery","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614123537-1044025731-790214089.png","https://www.populardiagnostic.com/doctordetail/5658","dom","2026-04-04T15:17:41.297Z"
991,"Prof. Dr. Muhammad Mahbub Hussain","","Gastroenterology, Hepatology","Mirpur","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614163814-708439976-556504005.png","https://www.populardiagnostic.com/doctordetail/5660","dom","2026-04-04T15:17:41.297Z"
992,"Prof. Dr. Swapan Kumar Bandyopadhyaa","MD, MPhil (Cancer specialist) Ex-Director cum professor, National Institute of Cancer Research & Hospital (NICRH), Professor & Head, Department of Radiotherapy. Sir Salimullah Medical College Mitford Hospital Dhaka.","Oncology/Cancer","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619175810-1230968884-993798204.png","https://www.populardiagnostic.com/doctordetail/5666","dom","2026-04-04T15:17:41.297Z"
993,"Dr.Susmita Roy","MBBS, DCH,Child Specialist.","Child/Paediatrics","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614184545-2109079878-1964386358.png","https://www.populardiagnostic.com/doctordetail/5671","dom","2026-04-04T15:17:41.298Z"
994,"Dr. Rawshan Ara Begum","","Gynaecology","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250712181454-1089763654-711970994.png","https://www.populardiagnostic.com/doctordetail/5676","dom","2026-04-04T15:17:41.298Z"
995,"Prof.Dr.Sheikh Hasanur Rahman","MBBS, FCPS, MS (ENT) ENT & Head Neck Specialist & Surgeon Department of ENT & Head Neck Surgery Bangladesh Medical University, Dhaka BMDC Reg.No-A-20093","ENT, Head & Neck Surgery","Dhanmondi","","",Yes,"","https://old.populardiagnostic.com/public/doctor-image-from-software/5677-6192803.png","https://www.populardiagnostic.com/doctordetail/5677","dom","2026-04-04T15:17:41.298Z"
996,"Dr. Md Wali Uddin Masud","MBBS; BCS(Health); DDV(Dermatology); 250 Bad General Hospital, Noakhali.","Skin/Dermatology, Dermatology","Noakhali","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250924120734-482716471-698932015.jpg","https://www.populardiagnostic.com/doctordetail/5678","dom","2026-04-04T15:17:41.298Z"
997,"Dr. Md. Rashidul Hasan","MBBS, BCS (Health), FCPS (Medicine), MRCP (UK) Sir Salimullah Medical College & Hospital, Dhaka.BMDC Reg: No. A-31633","Medicine, Endocrinology","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/5680-1958964498.jpg","https://www.populardiagnostic.com/doctordetail/5680","dom","2026-04-04T15:17:41.298Z"
998,"Prof. Dr. A.K.M. Shaif Uddin (Saif)","MBBS, BCS (Health), MCPS, MS (ENT), ENT Specialist & Head Neck Surgeon, Professor (ENT) & Head of the Unit, Department of ENT & Head Neck Surgery, Shaheed Suhrawardy Medical College & Hospital, BMDC Reg No : A-25142","ENT, Head & Neck Surgery","Shyamoli","","",Yes,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614191041-1988166934-1907774639.png","https://www.populardiagnostic.com/doctordetail/5688","dom","2026-04-04T15:17:41.299Z"
999,"Dr. Rajib Khastagir","","Pediatric Surgery","Chattogram","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250713172346-1333193390-1561390565.png","https://www.populardiagnostic.com/doctordetail/5705","dom","2026-04-04T15:17:41.299Z"
1000,"Prof. Dr. Hasanur Rashid","MBBS,BCS ,MD (Chest)","Chest Medicine","Uttara Jashim Uddin (Sector-04)","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5707","dom","2026-04-04T15:17:41.299Z"
1001,"Prof. Dr. SM Quamrul Akther (Sanju)","MBBS,FCPS (Surgery),Prof.& Head, Department of Surgery.Shaheed Suhrawardy Medical College & Hospital,Dhaka-1207.General,Laparoscopic,Colorectal & Breast Surgeon.Member, The Royal College of surgeons of England Member, The Royal College of surgeons of Edinburgh,Fellow American College of Surgeons,Fellow Minimal Access Surgeons of India,Fellow, International College of Surgeons, America. BMDC Reg. No: A-26084","General Surgery","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614192026-481479525-86906156.png","https://www.populardiagnostic.com/doctordetail/5757","dom","2026-04-04T15:17:41.299Z"
1002,"Dr. Md. Ruhul Amin Molla (Chayan)","MBBS (Dhaka), MS (Ortho), A.O. Spine Principal Training (Dhaka), Endoscopic Spine Surgery Training (India), Member: A.O. Spine (Switzerland), Member: A.P.S.S, Orthopedic and Spine Specialist , National Institute of Traumatology and Orthopedic Rehabilitation (Pangu Hospital) Dhaka.","Orthopaedic Surgery","Shantinagar","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250619173349-421152490-1903494707.png","https://www.populardiagnostic.com/doctordetail/5762","dom","2026-04-04T15:17:41.300Z"
1003,"Dr. Md. Abdullah Al Mahmud (Shobon)","","Paediatric Surgery","Uttara Jashim Uddin (Sector-04)","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5772","dom","2026-04-04T15:17:41.300Z"
1004,"Dr. (Lt. Col) Shaila Sharmin","MBBS, BCS (Health),FCPS ( Radiotherapy) Classified Specialist, Combined Military Hospital (CMH), Dhaka.","Oncology/Cancer","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/5773-261413888.jpg","https://www.populardiagnostic.com/doctordetail/5773","dom","2026-04-04T15:17:41.300Z"
1005,"Dr. Md. Rezwan Kaiser","","Skin/Dermatology, Dermatology","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5780","dom","2026-04-04T15:17:41.300Z"
1006,"Dr. Ali Imam Ahsan","MBBS, FCPS (ENT), DOHNS (England) Trained in Microscopic Ear Surgery & Endoscopy Sinus Surgery (England, India, Singapore) ENT Specialist & Head Neck Surgeon, Senior Consultant, ENT & Head-Neek Cancer Hospital & Institute Agargaon, Dhaka, Ex. Locum Consultant : Diana Princess of Wales Hospital, U.K, BMDC Reg No : A-32704","ENT, Head & Neck Surgery","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614192834-148209705-362967579.png","https://www.populardiagnostic.com/doctordetail/5782","dom","2026-04-04T15:17:41.300Z"
1007,"Prof. Dr. Md. Golam Sarwar","MBBS,MS-(Ortho),AO Fellow (India) WHO Fellow ( Indonesia) Plastic & Reconstrucitve Surgery (USA) Orthopedics, Bone, Joint, Arthritis, Crippling, Disability & Plastic Surgeon. Professor Department Of Orthopedic Surgery NITOR,Dhaka.","Orthopaedic Surgery","Shyamoli","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250614193840-287843909-689728909.png","https://www.populardiagnostic.com/doctordetail/5791","dom","2026-04-04T15:17:41.300Z"
1008,"Prof. Dr. Mirza Mahbubur Rahman","","Eye / Ophthalmology","Barisal","","",No,"","https://old.populardiagnostic.com/public/doctor.jpg","https://www.populardiagnostic.com/doctordetail/5801","dom","2026-04-04T15:17:41.301Z"
1009,"Prof. Dr. Md. Ahsan Ullah ( Morning )","MBBS, FCPS, Rheumatology, Orthopaedic, Neurology, Rehab Specialist, Professor of Physical Medicine & Rehabilitation Department, Bangladesh Medical University, Dhaka.","Physical Medicine & Rehabilitation","Dhanmondi","","",No,"","https://old.populardiagnostic.com/public/doctor-image-from-software/20250803083823-2121988346-513670517.png","https://www.populardiagnostic.com/doctordetail/5813","dom","2026-04-04T15:17:41.301Z"
